Industry,Date,Unemployment,Vacancy,Hires,Tightness,short_names
Professional and business services,2018-03-01,714.0,1185.0,1169.0,1.6596638655462186,profserv
Professional and business services,2018-04-01,596.0,1196.0,1128.0,2.0067114093959733,profserv
Professional and business services,2018-05-01,669.0,1239.0,1182.0,1.852017937219731,profserv
Professional and business services,2018-06-01,562.0,1268.0,1192.0,2.2562277580071175,profserv
Professional and business services,2018-07-01,632.0,1253.0,1124.0,1.9825949367088607,profserv
Professional and business services,2018-08-01,611.0,1331.0,1114.0,2.1783960720130935,profserv
Professional and business services,2018-09-01,557.0,1342.0,1103.0,2.4093357271095153,profserv
Professional and business services,2018-10-01,691.0,1344.0,1189.0,1.9450072358900146,profserv
Professional and business services,2018-11-01,618.0,1343.0,1135.0,2.1731391585760518,profserv
Professional and business services,2018-12-01,723.0,1351.0,1156.0,1.8686030428769018,profserv
Professional and business services,2019-01-01,847.0,1389.0,1067.0,1.639905548996458,profserv
Professional and business services,2019-02-01,768.0,1378.0,1171.0,1.7942708333333333,profserv
Professional and business services,2019-03-01,678.0,1333.0,1170.0,1.9660766961651917,profserv
Professional and business services,2019-04-01,611.0,1171.0,1261.0,1.9165302782324058,profserv
Professional and business services,2019-05-01,600.0,1290.0,1156.0,2.15,profserv
Professional and business services,2019-06-01,650.0,1284.0,1094.0,1.9753846153846153,profserv
Professional and business services,2019-07-01,635.0,1270.0,1161.0,2.0,profserv
Professional and business services,2019-08-01,582.0,1284.0,1146.0,2.2061855670103094,profserv
Professional and business services,2019-09-01,585.0,1243.0,1157.0,2.124786324786325,profserv
Professional and business services,2019-10-01,625.0,1196.0,1115.0,1.9136,profserv
Professional and business services,2019-11-01,641.0,1198.0,1142.0,1.8689547581903276,profserv
Professional and business services,2019-12-01,546.0,1231.0,1148.0,2.2545787545787546,profserv
Professional and business services,2020-01-01,724.0,1294.0,1171.0,1.787292817679558,profserv
Professional and business services,2020-02-01,794.0,1284.0,1112.0,1.6171284634760705,profserv
Professional and business services,2020-03-01,838.0,1080.0,1138.0,1.2887828162291168,profserv
Professional and business services,2020-04-01,1697.0,843.0,838.0,0.4967589864466706,profserv
Professional and business services,2020-05-01,1578.0,967.0,973.0,0.6128010139416984,profserv
Professional and business services,2020-06-01,1527.0,1047.0,1166.0,0.6856581532416502,profserv
Professional and business services,2020-07-01,1340.0,1135.0,1116.0,0.8470149253731343,profserv
Professional and business services,2020-08-01,1286.0,1149.0,1148.0,0.8934681181959565,profserv
Professional and business services,2020-09-01,1161.0,1239.0,1156.0,1.0671834625322998,profserv
Professional and business services,2020-10-01,1066.0,1285.0,1157.0,1.2054409005628517,profserv
Professional and business services,2020-11-01,1027.0,1362.0,1217.0,1.326192794547225,profserv
Professional and business services,2020-12-01,1071.0,1506.0,1187.0,1.4061624649859943,profserv
Professional and business services,2021-01-01,1146.0,1429.0,1216.0,1.2469458987783595,profserv
Professional and business services,2021-02-01,1152.0,1472.0,1204.0,1.2777777777777777,profserv
Professional and business services,2021-03-01,1167.0,1522.0,1189.0,1.3041988003427591,profserv
Professional and business services,2021-04-01,1036.0,1710.0,1184.0,1.6505791505791505,profserv
Professional and business services,2021-05-01,952.0,1829.0,1145.0,1.921218487394958,profserv
Professional and business services,2021-06-01,921.0,1860.0,1225.0,2.019543973941368,profserv
Professional and business services,2021-07-01,910.0,2087.0,1301.0,2.2934065934065933,profserv
Professional and business services,2021-08-01,824.0,2111.0,1207.0,2.561893203883495,profserv
Professional and business services,2021-09-01,802.0,1929.0,1324.0,2.4052369077306732,profserv
Professional and business services,2021-10-01,791.0,2229.0,1400.0,2.81795195954488,profserv
Professional and business services,2021-11-01,700.0,2059.0,1399.0,2.9414285714285713,profserv
Professional and business services,2021-12-01,707.0,2169.0,1332.0,3.067892503536068,profserv
Professional and business services,2022-01-01,835.0,2213.0,1332.0,2.650299401197605,profserv
Professional and business services,2022-02-01,737.0,2255.0,1386.0,3.0597014925373136,profserv
Professional and business services,2022-03-01,756.0,2349.0,1365.0,3.107142857142857,profserv
Professional and business services,2022-04-01,551.0,2309.0,1304.0,4.190562613430127,profserv
Professional and business services,2022-05-01,583.0,2128.0,1325.0,3.6500857632933106,profserv
Professional and business services,2022-06-01,640.0,2166.0,1265.0,3.384375,profserv
Professional and business services,2022-07-01,628.0,2086.0,1251.0,3.321656050955414,profserv
Professional and business services,2022-08-01,688.0,1877.0,1216.0,2.7281976744186047,profserv
Professional and business services,2022-09-01,544.0,2155.0,1191.0,3.9613970588235294,profserv
Professional and business services,2022-10-01,645.0,1890.0,1168.0,2.9302325581395348,profserv
Professional and business services,2022-11-01,702.0,2121.0,1163.0,3.0213675213675213,profserv
Professional and business services,2022-12-01,668.0,2087.0,1155.0,3.124251497005988,profserv
Professional and business services,2023-01-01,649.0,2101.0,1158.0,3.23728813559322,profserv
Professional and business services,2023-02-01,801.0,1823.0,1122.0,2.275905118601748,profserv
Professional and business services,2023-03-01,744.0,,,,profserv
Education and health services,2000-01-01,353.0,,,,edhealth
Education and health services,2000-02-01,349.0,,,,edhealth
Education and health services,2000-03-01,381.0,,,,edhealth
Education and health services,2000-04-01,329.0,,,,edhealth
Education and health services,2000-05-01,423.0,,,,edhealth
Education and health services,2000-06-01,452.0,,,,edhealth
Education and health services,2000-07-01,478.0,,,,edhealth
Education and health services,2000-08-01,450.0,,,,edhealth
Education and health services,2000-09-01,398.0,,,,edhealth
Education and health services,2000-10-01,339.0,,,,edhealth
Education and health services,2000-11-01,351.0,,,,edhealth
Education and health services,2000-12-01,293.0,919.0,515.0,3.136518771331058,edhealth
Education and health services,2001-01-01,428.0,842.0,505.0,1.9672897196261683,edhealth
Education and health services,2001-02-01,423.0,808.0,527.0,1.9101654846335698,edhealth
Education and health services,2001-03-01,456.0,818.0,564.0,1.793859649122807,edhealth
Education and health services,2001-04-01,341.0,708.0,486.0,2.0762463343108504,edhealth
Education and health services,2001-05-01,390.0,812.0,512.0,2.082051282051282,edhealth
Education and health services,2001-06-01,476.0,765.0,487.0,1.6071428571428572,edhealth
Education and health services,2001-07-01,513.0,804.0,530.0,1.567251461988304,edhealth
Education and health services,2001-08-01,595.0,847.0,527.0,1.423529411764706,edhealth
Education and health services,2001-09-01,455.0,772.0,530.0,1.6967032967032967,edhealth
Education and health services,2001-10-01,486.0,758.0,529.0,1.559670781893004,edhealth
Education and health services,2001-11-01,516.0,733.0,513.0,1.4205426356589148,edhealth
Education and health services,2001-12-01,483.0,746.0,480.0,1.544513457556936,edhealth
Education and health services,2002-01-01,586.0,756.0,523.0,1.2901023890784984,edhealth
Education and health services,2002-02-01,590.0,766.0,487.0,1.2983050847457627,edhealth
Education and health services,2002-03-01,540.0,718.0,468.0,1.3296296296296297,edhealth
Education and health services,2002-04-01,493.0,702.0,500.0,1.4239350912778905,edhealth
Education and health services,2002-05-01,533.0,654.0,482.0,1.2270168855534709,edhealth
Education and health services,2002-06-01,638.0,760.0,515.0,1.1912225705329154,edhealth
Education and health services,2002-07-01,671.0,689.0,504.0,1.0268256333830104,edhealth
Education and health services,2002-08-01,660.0,710.0,462.0,1.0757575757575757,edhealth
Education and health services,2002-09-01,562.0,712.0,466.0,1.2669039145907472,edhealth
Education and health services,2002-10-01,517.0,657.0,466.0,1.2707930367504836,edhealth
Education and health services,2002-11-01,493.0,762.0,462.0,1.5456389452332657,edhealth
Education and health services,2002-12-01,558.0,635.0,496.0,1.1379928315412187,edhealth
Education and health services,2003-01-01,559.0,640.0,523.0,1.144901610017889,edhealth
Education and health services,2003-02-01,576.0,594.0,468.0,1.03125,edhealth
Education and health services,2003-03-01,518.0,582.0,470.0,1.1235521235521235,edhealth
Education and health services,2003-04-01,611.0,611.0,470.0,1.0,edhealth
Education and health services,2003-05-01,618.0,651.0,487.0,1.0533980582524272,edhealth
Education and health services,2003-06-01,769.0,603.0,481.0,0.7841352405721717,edhealth
Education and health services,2003-07-01,697.0,540.0,467.0,0.7747489239598279,edhealth
Education and health services,2003-08-01,760.0,562.0,466.0,0.7394736842105263,edhealth
Education and health services,2003-09-01,649.0,551.0,524.0,0.8489984591679507,edhealth
Education and health services,2003-10-01,639.0,612.0,510.0,0.9577464788732394,edhealth
Education and health services,2003-11-01,662.0,582.0,482.0,0.879154078549849,edhealth
Education and health services,2003-12-01,620.0,565.0,472.0,0.9112903225806451,edhealth
Education and health services,2004-01-01,662.0,613.0,494.0,0.9259818731117825,edhealth
Education and health services,2004-02-01,608.0,611.0,498.0,1.0049342105263157,edhealth
Education and health services,2004-03-01,584.0,634.0,496.0,1.0856164383561644,edhealth
Education and health services,2004-04-01,589.0,625.0,486.0,1.061120543293718,edhealth
Education and health services,2004-05-01,570.0,625.0,474.0,1.0964912280701755,edhealth
Education and health services,2004-06-01,769.0,538.0,440.0,0.6996098829648895,edhealth
Education and health services,2004-07-01,725.0,611.0,473.0,0.8427586206896551,edhealth
Education and health services,2004-08-01,647.0,601.0,491.0,0.9289026275115919,edhealth
Education and health services,2004-09-01,593.0,603.0,480.0,1.0168634064080944,edhealth
Education and health services,2004-10-01,526.0,671.0,515.0,1.2756653992395437,edhealth
Education and health services,2004-11-01,570.0,626.0,503.0,1.0982456140350878,edhealth
Education and health services,2004-12-01,562.0,656.0,509.0,1.1672597864768683,edhealth
Education and health services,2005-01-01,613.0,610.0,497.0,0.9951060358890701,edhealth
Education and health services,2005-02-01,619.0,632.0,499.0,1.0210016155088852,edhealth
Education and health services,2005-03-01,614.0,689.0,540.0,1.1221498371335505,edhealth
Education and health services,2005-04-01,591.0,666.0,537.0,1.1269035532994924,edhealth
Education and health services,2005-05-01,648.0,697.0,520.0,1.0756172839506173,edhealth
Education and health services,2005-06-01,667.0,695.0,526.0,1.0419790104947526,edhealth
Education and health services,2005-07-01,635.0,699.0,520.0,1.1007874015748031,edhealth
Education and health services,2005-08-01,644.0,693.0,510.0,1.076086956521739,edhealth
Education and health services,2005-09-01,658.0,719.0,545.0,1.0927051671732524,edhealth
Education and health services,2005-10-01,628.0,689.0,514.0,1.0971337579617835,edhealth
Education and health services,2005-11-01,677.0,679.0,528.0,1.0029542097488922,edhealth
Education and health services,2005-12-01,529.0,691.0,525.0,1.3062381852551985,edhealth
Education and health services,2006-01-01,593.0,735.0,503.0,1.239460370994941,edhealth
Education and health services,2006-02-01,528.0,746.0,513.0,1.4128787878787878,edhealth
Education and health services,2006-03-01,563.0,723.0,510.0,1.2841918294849024,edhealth
Education and health services,2006-04-01,558.0,728.0,526.0,1.3046594982078854,edhealth
Education and health services,2006-05-01,543.0,691.0,561.0,1.2725598526703499,edhealth
Education and health services,2006-06-01,617.0,719.0,504.0,1.1653160453808753,edhealth
Education and health services,2006-07-01,659.0,630.0,573.0,0.9559939301972686,edhealth
Education and health services,2006-08-01,611.0,766.0,538.0,1.253682487725041,edhealth
Education and health services,2006-09-01,576.0,765.0,544.0,1.328125,edhealth
Education and health services,2006-10-01,531.0,776.0,556.0,1.4613935969868173,edhealth
Education and health services,2006-11-01,536.0,810.0,539.0,1.5111940298507462,edhealth
Education and health services,2006-12-01,502.0,767.0,540.0,1.5278884462151394,edhealth
Education and health services,2007-01-01,563.0,757.0,543.0,1.344582593250444,edhealth
Education and health services,2007-02-01,489.0,725.0,534.0,1.4826175869120655,edhealth
Education and health services,2007-03-01,495.0,768.0,555.0,1.5515151515151515,edhealth
Education and health services,2007-04-01,555.0,779.0,541.0,1.4036036036036037,edhealth
Education and health services,2007-05-01,622.0,815.0,571.0,1.310289389067524,edhealth
Education and health services,2007-06-01,653.0,819.0,565.0,1.2542113323124042,edhealth
Education and health services,2007-07-01,665.0,735.0,538.0,1.105263157894737,edhealth
Education and health services,2007-08-01,648.0,802.0,552.0,1.2376543209876543,edhealth
Education and health services,2007-09-01,630.0,871.0,540.0,1.3825396825396825,edhealth
Education and health services,2007-10-01,534.0,745.0,557.0,1.395131086142322,edhealth
Education and health services,2007-11-01,526.0,768.0,557.0,1.4600760456273765,edhealth
Education and health services,2007-12-01,521.0,781.0,508.0,1.4990403071017275,edhealth
Education and health services,2008-01-01,576.0,746.0,574.0,1.2951388888888888,edhealth
Education and health services,2008-02-01,562.0,806.0,571.0,1.4341637010676156,edhealth
Education and health services,2008-03-01,609.0,795.0,568.0,1.3054187192118227,edhealth
Education and health services,2008-04-01,551.0,715.0,576.0,1.2976406533575318,edhealth
Education and health services,2008-05-01,619.0,734.0,549.0,1.18578352180937,edhealth
Education and health services,2008-06-01,669.0,761.0,538.0,1.1375186846038865,edhealth
Education and health services,2008-07-01,776.0,765.0,552.0,0.9858247422680413,edhealth
Education and health services,2008-08-01,844.0,700.0,540.0,0.8293838862559242,edhealth
Education and health services,2008-09-01,835.0,611.0,509.0,0.7317365269461078,edhealth
Education and health services,2008-10-01,797.0,665.0,542.0,0.8343789209535759,edhealth
Education and health services,2008-11-01,748.0,673.0,508.0,0.8997326203208557,edhealth
Education and health services,2008-12-01,791.0,621.0,513.0,0.7850821744627055,edhealth
Education and health services,2009-01-01,792.0,587.0,524.0,0.7411616161616161,edhealth
Education and health services,2009-02-01,847.0,554.0,532.0,0.654073199527745,edhealth
Education and health services,2009-03-01,931.0,514.0,497.0,0.5520945220193341,edhealth
Education and health services,2009-04-01,964.0,513.0,491.0,0.5321576763485477,edhealth
Education and health services,2009-05-01,1005.0,527.0,484.0,0.5243781094527363,edhealth
Education and health services,2009-06-01,1267.0,526.0,501.0,0.4151539068666141,edhealth
Education and health services,2009-07-01,1269.0,533.0,512.0,0.42001576044129235,edhealth
Education and health services,2009-08-01,1239.0,540.0,532.0,0.4358353510895884,edhealth
Education and health services,2009-09-01,1257.0,546.0,527.0,0.4343675417661098,edhealth
Education and health services,2009-10-01,1280.0,527.0,513.0,0.41171875,edhealth
Education and health services,2009-11-01,1168.0,514.0,503.0,0.4400684931506849,edhealth
Education and health services,2009-12-01,1183.0,547.0,500.0,0.4623837700760778,edhealth
Education and health services,2010-01-01,1175.0,618.0,453.0,0.5259574468085106,edhealth
Education and health services,2010-02-01,1200.0,524.0,475.0,0.43666666666666665,edhealth
Education and health services,2010-03-01,1101.0,535.0,522.0,0.485921889191644,edhealth
Education and health services,2010-04-01,1051.0,514.0,474.0,0.489058039961941,edhealth
Education and health services,2010-05-01,1150.0,507.0,469.0,0.4408695652173913,edhealth
Education and health services,2010-06-01,1339.0,461.0,505.0,0.34428678117998507,edhealth
Education and health services,2010-07-01,1420.0,536.0,540.0,0.37746478873239436,edhealth
Education and health services,2010-08-01,1430.0,491.0,465.0,0.34335664335664334,edhealth
Education and health services,2010-09-01,1352.0,522.0,507.0,0.386094674556213,edhealth
Education and health services,2010-10-01,1263.0,627.0,505.0,0.49643705463182897,edhealth
Education and health services,2010-11-01,1298.0,557.0,529.0,0.4291217257318952,edhealth
Education and health services,2010-12-01,1139.0,551.0,506.0,0.48375768217734855,edhealth
Education and health services,2011-01-01,1264.0,547.0,452.0,0.432753164556962,edhealth
Education and health services,2011-02-01,1198.0,574.0,479.0,0.4791318864774624,edhealth
Education and health services,2011-03-01,1152.0,606.0,471.0,0.5260416666666666,edhealth
Education and health services,2011-04-01,1088.0,604.0,502.0,0.5551470588235294,edhealth
Education and health services,2011-05-01,1242.0,583.0,475.0,0.4694041867954911,edhealth
Education and health services,2011-06-01,1228.0,619.0,515.0,0.504071661237785,edhealth
Education and health services,2011-07-01,1263.0,632.0,492.0,0.5003958828186856,edhealth
Education and health services,2011-08-01,1371.0,645.0,508.0,0.47045951859956237,edhealth
Education and health services,2011-09-01,1241.0,618.0,503.0,0.49798549556809024,edhealth
Education and health services,2011-10-01,1221.0,633.0,489.0,0.5184275184275184,edhealth
Education and health services,2011-11-01,1132.0,642.0,520.0,0.5671378091872792,edhealth
Education and health services,2011-12-01,1201.0,635.0,520.0,0.5287260616153205,edhealth
Education and health services,2012-01-01,1214.0,679.0,537.0,0.5593080724876441,edhealth
Education and health services,2012-02-01,1197.0,681.0,564.0,0.568922305764411,edhealth
Education and health services,2012-03-01,1172.0,693.0,528.0,0.591296928327645,edhealth
Education and health services,2012-04-01,1058.0,680.0,494.0,0.6427221172022685,edhealth
Education and health services,2012-05-01,1172.0,724.0,550.0,0.6177474402730375,edhealth
Education and health services,2012-06-01,1368.0,762.0,524.0,0.5570175438596491,edhealth
Education and health services,2012-07-01,1436.0,681.0,515.0,0.4742339832869081,edhealth
Education and health services,2012-08-01,1369.0,662.0,514.0,0.4835646457268079,edhealth
Education and health services,2012-09-01,1204.0,718.0,508.0,0.5963455149501661,edhealth
Education and health services,2012-10-01,1244.0,704.0,522.0,0.5659163987138264,edhealth
Education and health services,2012-11-01,1176.0,735.0,512.0,0.625,edhealth
Education and health services,2012-12-01,1177.0,712.0,532.0,0.6049277824978759,edhealth
Education and health services,2013-01-01,1205.0,628.0,540.0,0.5211618257261411,edhealth
Education and health services,2013-02-01,1176.0,692.0,520.0,0.5884353741496599,edhealth
Education and health services,2013-03-01,1111.0,713.0,547.0,0.6417641764176417,edhealth
Education and health services,2013-04-01,983.0,716.0,571.0,0.728382502543235,edhealth
Education and health services,2013-05-01,1058.0,686.0,580.0,0.6483931947069943,edhealth
Education and health services,2013-06-01,1243.0,684.0,479.0,0.5502815768302494,edhealth
Education and health services,2013-07-01,1283.0,644.0,554.0,0.5019485580670304,edhealth
Education and health services,2013-08-01,1211.0,753.0,588.0,0.6218001651527663,edhealth
Education and health services,2013-09-01,1174.0,677.0,555.0,0.5766609880749574,edhealth
Education and health services,2013-10-01,946.0,683.0,516.0,0.7219873150105708,edhealth
Education and health services,2013-11-01,890.0,662.0,538.0,0.7438202247191011,edhealth
Education and health services,2013-12-01,897.0,618.0,551.0,0.6889632107023411,edhealth
Education and health services,2014-01-01,906.0,705.0,563.0,0.7781456953642384,edhealth
Education and health services,2014-02-01,893.0,733.0,541.0,0.8208286674132139,edhealth
Education and health services,2014-03-01,900.0,759.0,583.0,0.8433333333333334,edhealth
Education and health services,2014-04-01,826.0,723.0,580.0,0.8753026634382567,edhealth
Education and health services,2014-05-01,876.0,817.0,548.0,0.932648401826484,edhealth
Education and health services,2014-06-01,1001.0,849.0,551.0,0.8481518481518482,edhealth
Education and health services,2014-07-01,1051.0,869.0,584.0,0.8268315889628924,edhealth
Education and health services,2014-08-01,1068.0,930.0,515.0,0.8707865168539326,edhealth
Education and health services,2014-09-01,896.0,885.0,667.0,0.9877232142857143,edhealth
Education and health services,2014-10-01,1011.0,891.0,600.0,0.8813056379821959,edhealth
Education and health services,2014-11-01,924.0,800.0,577.0,0.8658008658008658,edhealth
Education and health services,2014-12-01,868.0,941.0,603.0,1.0841013824884793,edhealth
Education and health services,2015-01-01,898.0,918.0,601.0,1.022271714922049,edhealth
Education and health services,2015-02-01,794.0,927.0,627.0,1.1675062972292192,edhealth
Education and health services,2015-03-01,742.0,907.0,608.0,1.2223719676549865,edhealth
Education and health services,2015-04-01,723.0,1004.0,606.0,1.38865836791148,edhealth
Education and health services,2015-05-01,806.0,986.0,610.0,1.2233250620347396,edhealth
Education and health services,2015-06-01,953.0,1005.0,594.0,1.0545645330535152,edhealth
Education and health services,2015-07-01,978.0,1171.0,630.0,1.1973415132924334,edhealth
Education and health services,2015-08-01,934.0,1040.0,617.0,1.113490364025696,edhealth
Education and health services,2015-09-01,802.0,1077.0,645.0,1.3428927680798004,edhealth
Education and health services,2015-10-01,791.0,1076.0,661.0,1.3603034134007586,edhealth
Education and health services,2015-11-01,734.0,1101.0,665.0,1.5,edhealth
Education and health services,2015-12-01,725.0,1065.0,650.0,1.4689655172413794,edhealth
Education and health services,2016-01-01,751.0,1179.0,587.0,1.569906790945406,edhealth
Education and health services,2016-02-01,692.0,1020.0,650.0,1.4739884393063585,edhealth
Education and health services,2016-03-01,788.0,1079.0,620.0,1.369289340101523,edhealth
Education and health services,2016-04-01,632.0,1105.0,630.0,1.7484177215189873,edhealth
Education and health services,2016-05-01,679.0,1098.0,643.0,1.6170839469808542,edhealth
Education and health services,2016-06-01,839.0,1070.0,670.0,1.2753277711561382,edhealth
Education and health services,2016-07-01,889.0,1118.0,639.0,1.2575928008998876,edhealth
Education and health services,2016-08-01,956.0,1054.0,658.0,1.102510460251046,edhealth
Education and health services,2016-09-01,860.0,1110.0,655.0,1.2906976744186047,edhealth
Education and health services,2016-10-01,795.0,1238.0,637.0,1.5572327044025158,edhealth
Education and health services,2016-11-01,716.0,1197.0,657.0,1.6717877094972067,edhealth
Education and health services,2016-12-01,667.0,1200.0,647.0,1.7991004497751124,edhealth
Education and health services,2017-01-01,623.0,1152.0,634.0,1.8491171749598716,edhealth
Education and health services,2017-02-01,752.0,1238.0,628.0,1.6462765957446808,edhealth
Education and health services,2017-03-01,666.0,1122.0,664.0,1.6846846846846846,edhealth
Education and health services,2017-04-01,612.0,1108.0,666.0,1.8104575163398693,edhealth
Education and health services,2017-05-01,675.0,1101.0,677.0,1.6311111111111112,edhealth
Education and health services,2017-06-01,746.0,1169.0,647.0,1.5670241286863271,edhealth
Education and health services,2017-07-01,830.0,1156.0,683.0,1.3927710843373493,edhealth
Education and health services,2017-08-01,880.0,1167.0,692.0,1.3261363636363637,edhealth
Education and health services,2017-09-01,804.0,1146.0,662.0,1.4253731343283582,edhealth
Education and health services,2017-10-01,677.0,1136.0,673.0,1.6779911373707532,edhealth
Education and health services,2017-11-01,596.0,1118.0,699.0,1.8758389261744965,edhealth
Education and health services,2017-12-01,706.0,1163.0,681.0,1.6473087818696883,edhealth
Education and health services,2018-01-01,641.0,1154.0,683.0,1.8003120124804992,edhealth
Education and health services,2018-02-01,598.0,1187.0,669.0,1.9849498327759196,edhealth
Education and health services,2018-03-01,619.0,1231.0,691.0,1.988691437802908,edhealth
Education and health services,2018-04-01,555.0,1215.0,664.0,2.189189189189189,edhealth
Education and health services,2018-05-01,563.0,1204.0,735.0,2.1385435168738898,edhealth
Education and health services,2018-06-01,768.0,1257.0,724.0,1.63671875,edhealth
Education and health services,2018-07-01,767.0,1232.0,694.0,1.60625814863103,edhealth
Education and health services,2018-08-01,743.0,1249.0,726.0,1.6810228802153433,edhealth
Education and health services,2018-09-01,666.0,1281.0,698.0,1.9234234234234233,edhealth
Education and health services,2018-10-01,649.0,1242.0,739.0,1.913713405238829,edhealth
Education and health services,2018-11-01,563.0,1258.0,738.0,2.2344582593250446,edhealth
Education and health services,2018-12-01,519.0,1321.0,771.0,2.5452793834296723,edhealth
Education and health services,2019-01-01,648.0,1350.0,755.0,2.0833333333333335,edhealth
Education and health services,2019-02-01,621.0,1224.0,737.0,1.9710144927536233,edhealth
Education and health services,2019-03-01,583.0,1383.0,739.0,2.37221269296741,edhealth
Education and health services,2019-04-01,512.0,1373.0,736.0,2.681640625,edhealth
Education and health services,2019-05-01,609.0,1362.0,677.0,2.2364532019704435,edhealth
Education and health services,2019-06-01,750.0,1304.0,677.0,1.7386666666666666,edhealth
Education and health services,2019-07-01,757.0,1281.0,734.0,1.6922060766182299,edhealth
Education and health services,2019-08-01,668.0,1326.0,693.0,1.9850299401197604,edhealth
Education and health services,2019-09-01,557.0,1238.0,741.0,2.22262118491921,edhealth
Education and health services,2019-10-01,552.0,1298.0,729.0,2.351449275362319,edhealth
Education and health services,2019-11-01,586.0,1310.0,726.0,2.2354948805460753,edhealth
Education and health services,2019-12-01,604.0,1240.0,725.0,2.052980132450331,edhealth
Education and health services,2020-01-01,601.0,1329.0,803.0,2.211314475873544,edhealth
Education and health services,2020-02-01,608.0,1262.0,777.0,2.075657894736842,edhealth
Education and health services,2020-03-01,771.0,1140.0,662.0,1.4785992217898833,edhealth
Education and health services,2020-04-01,2555.0,966.0,527.0,0.3780821917808219,edhealth
Education and health services,2020-05-01,2458.0,1022.0,1156.0,0.4157851912123678,edhealth
Education and health services,2020-06-01,2107.0,1130.0,917.0,0.5363075462743236,edhealth
Education and health services,2020-07-01,1920.0,1178.0,845.0,0.6135416666666667,edhealth
Education and health services,2020-08-01,1530.0,1208.0,702.0,0.7895424836601307,edhealth
Education and health services,2020-09-01,1250.0,1217.0,747.0,0.9736,edhealth
Education and health services,2020-10-01,1007.0,1329.0,754.0,1.3197616683217477,edhealth
Education and health services,2020-11-01,904.0,1315.0,728.0,1.454646017699115,edhealth
Education and health services,2020-12-01,1013.0,1259.0,717.0,1.24284304047384,edhealth
Education and health services,2021-01-01,1059.0,1362.0,684.0,1.2861189801699717,edhealth
Education and health services,2021-02-01,899.0,1590.0,722.0,1.7686318131256953,edhealth
Education and health services,2021-03-01,937.0,1468.0,779.0,1.5667022411953042,edhealth
Education and health services,2021-04-01,846.0,1578.0,753.0,1.8652482269503545,edhealth
Education and health services,2021-05-01,840.0,1733.0,743.0,2.0630952380952383,edhealth
Education and health services,2021-06-01,1073.0,1764.0,762.0,1.6439888164026095,edhealth
Education and health services,2021-07-01,1067.0,1884.0,747.0,1.7656982193064668,edhealth
Education and health services,2021-08-01,1047.0,1761.0,782.0,1.6819484240687679,edhealth
Education and health services,2021-09-01,805.0,1935.0,840.0,2.4037267080745344,edhealth
Education and health services,2021-10-01,677.0,2118.0,864.0,3.1285081240768093,edhealth
Education and health services,2021-11-01,555.0,2115.0,860.0,3.810810810810811,edhealth
Education and health services,2021-12-01,505.0,2180.0,847.0,4.316831683168317,edhealth
Education and health services,2022-01-01,699.0,2112.0,841.0,3.0214592274678114,edhealth
Education and health services,2022-02-01,754.0,2171.0,879.0,2.8793103448275863,edhealth
Education and health services,2022-03-01,628.0,2276.0,811.0,3.624203821656051,edhealth
Education and health services,2022-04-01,556.0,2223.0,881.0,3.9982014388489207,edhealth
Education and health services,2022-05-01,620.0,2158.0,875.0,3.4806451612903224,edhealth
Education and health services,2022-06-01,803.0,2153.0,873.0,2.6811955168119552,edhealth
Education and health services,2022-07-01,785.0,2237.0,862.0,2.8496815286624204,edhealth
Education and health services,2022-08-01,760.0,2089.0,862.0,2.748684210526316,edhealth
Education and health services,2022-09-01,659.0,2214.0,819.0,3.359635811836115,edhealth
Education and health services,2022-10-01,677.0,2151.0,823.0,3.1772525849335302,edhealth
Education and health services,2022-11-01,521.0,2068.0,863.0,3.9692898272552783,edhealth
Education and health services,2022-12-01,483.0,2080.0,904.0,4.306418219461698,edhealth
Education and health services,2023-01-01,599.0,2012.0,902.0,3.358931552587646,edhealth
Education and health services,2023-02-01,611.0,1862.0,879.0,3.0474631751227497,edhealth
Education and health services,2023-03-01,604.0,,,,edhealth
Leisure and hospitality,2000-01-01,782.0,,,,accom
Leisure and hospitality,2000-02-01,779.0,,,,accom
Leisure and hospitality,2000-03-01,789.0,,,,accom
Leisure and hospitality,2000-04-01,658.0,,,,accom
Leisure and hospitality,2000-05-01,675.0,,,,accom
Leisure and hospitality,2000-06-01,833.0,,,,accom
Leisure and hospitality,2000-07-01,786.0,,,,accom
Leisure and hospitality,2000-08-01,675.0,,,,accom
Leisure and hospitality,2000-09-01,636.0,,,,accom
Leisure and hospitality,2000-10-01,691.0,,,,accom
Leisure and hospitality,2000-11-01,694.0,,,,accom
Leisure and hospitality,2000-12-01,639.0,566.0,890.0,0.8857589984350548,accom
Leisure and hospitality,2001-01-01,806.0,654.0,919.0,0.8114143920595533,accom
Leisure and hospitality,2001-02-01,821.0,601.0,878.0,0.7320341047503045,accom
Leisure and hospitality,2001-03-01,817.0,695.0,935.0,0.8506731946144431,accom
Leisure and hospitality,2001-04-01,744.0,582.0,998.0,0.782258064516129,accom
Leisure and hospitality,2001-05-01,731.0,527.0,921.0,0.7209302325581395,accom
Leisure and hospitality,2001-06-01,821.0,447.0,873.0,0.5444579780755177,accom
Leisure and hospitality,2001-07-01,813.0,588.0,928.0,0.7232472324723247,accom
Leisure and hospitality,2001-08-01,767.0,544.0,870.0,0.7092568448500652,accom
Leisure and hospitality,2001-09-01,900.0,540.0,876.0,0.6,accom
